cost_regime,policy,utility
familiar,qrtc_untyped,-0.05
familiar,greedy_gain,-0.65
familiar,end_to_end,-0.6000000000000001
familiar,highest_stage_posterior,-0.3
familiar,cheapest_first,-0.3
familiar,random,-0.7
familiar,oracle,0.0
familiar,qrtc,-0.05
familiar,qrtc_no_abstention,-0.3
familiar,qrtc_untyped,-0.05
familiar,greedy_gain,-0.65
familiar,end_to_end,-0.6000000000000001
familiar,highest_stage_posterior,-0.3
familiar,cheapest_first,-0.3
familiar,random,-0.7
familiar,oracle,0.0
familiar,qrtc,-0.05
familiar,qrtc_no_abstention,-0.3
familiar,qrtc_untyped,-0.05
familiar,greedy_gain,-0.65
familiar,end_to_end,-0.6000000000000001
familiar,highest_stage_posterior,-0.3
familiar,cheapest_first,-0.3
familiar,random,-0.6000000000000001
familiar,oracle,0.0
familiar,qrtc,-0.05
familiar,qrtc_no_abstention,-0.3
familiar,qrtc_untyped,-0.05
familiar,greedy_gain,-0.65
familiar,end_to_end,-0.6000000000000001
familiar,highest_stage_posterior,-0.3
familiar,cheapest_first,-0.3
familiar,random,-0.6000000000000001
familiar,oracle,0.0
familiar,qrtc,-0.05
familiar,qrtc_no_abstention,-0.3
familiar,qrtc_untyped,-0.05
familiar,greedy_gain,-0.65
familiar,end_to_end,-0.6000000000000001
familiar,highest_stage_posterior,-0.3
familiar,cheapest_first,-0.3
familiar,random,-0.35
familiar,oracle,0.0
familiar,qrtc,-0.05
familiar,qrtc_no_abstention,-0.3
familiar,qrtc_untyped,-0.05
familiar,greedy_gain,-0.65
familiar,end_to_end,-0.6000000000000001
familiar,highest_stage_posterior,-0.3
familiar,cheapest_first,-0.3
familiar,random,-0.6000000000000001
familiar,oracle,0.0
familiar,qrtc,-0.05
familiar,qrtc_no_abstention,-0.3
familiar,qrtc_untyped,-0.05
familiar,greedy_gain,-0.65
familiar,end_to_end,-0.6000000000000001
familiar,highest_stage_posterior,-0.3
familiar,cheapest_first,-0.3
familiar,random,-0.35
familiar,oracle,0.0
familiar,qrtc,-0.05
familiar,qrtc_no_abstention,-0.3
familiar,qrtc_untyped,-0.05
familiar,greedy_gain,-0.65
familiar,end_to_end,-0.6000000000000001
familiar,highest_stage_posterior,-0.3
familiar,cheapest_first,-0.3
familiar,random,-0.7
familiar,oracle,0.0
familiar,qrtc,-0.05
familiar,qrtc_no_abstention,-0.3
familiar,qrtc_untyped,-0.05
familiar,greedy_gain,-0.65
familiar,end_to_end,-0.6000000000000001
familiar,highest_stage_posterior,-0.3
familiar,cheapest_first,-0.3
familiar,random,-0.65
familiar,oracle,0.0
familiar,qrtc,-0.05
familiar,qrtc_no_abstention,-0.3
familiar,qrtc_untyped,-0.05
familiar,greedy_gain,-0.65
familiar,end_to_end,-0.6000000000000001
familiar,highest_stage_posterior,-0.3
familiar,cheapest_first,-0.3
familiar,random,-0.3
familiar,oracle,0.0
familiar,qrtc,-0.05
familiar,qrtc_no_abstention,-0.3
familiar,qrtc_untyped,-0.05
familiar,greedy_gain,-0.65
familiar,end_to_end,-0.6000000000000001
familiar,highest_stage_posterior,-0.3
familiar,cheapest_first,-0.3
familiar,random,-0.65
familiar,oracle,0.0
familiar,qrtc,-0.05
familiar,qrtc_no_abstention,-0.3
familiar,qrtc_untyped,-0.05
familiar,greedy_gain,-0.65
familiar,end_to_end,-0.6000000000000001
familiar,highest_stage_posterior,-0.3
familiar,cheapest_first,-0.3
familiar,random,-0.3
familiar,oracle,0.0
familiar,qrtc,-0.05
familiar,qrtc_no_abstention,-0.3
familiar,qrtc_untyped,-0.05
familiar,greedy_gain,-0.65
familiar,end_to_end,-0.6000000000000001
familiar,highest_stage_posterior,-0.3
familiar,cheapest_first,-0.3
familiar,random,-0.7
familiar,oracle,0.0
familiar,qrtc,-0.05
familiar,qrtc_no_abstention,-0.3
familiar,qrtc_untyped,-0.05
familiar,greedy_gain,-0.65
familiar,end_to_end,-0.6000000000000001
familiar,highest_stage_posterior,-0.3
familiar,cheapest_first,-0.3
familiar,random,-0.35
familiar,oracle,0.0
familiar,qrtc,-0.05
familiar,qrtc_no_abstention,-0.3
familiar,qrtc_untyped,-0.05
familiar,greedy_gain,-0.65
familiar,end_to_end,-0.6000000000000001
familiar,highest_stage_posterior,-0.3
familiar,cheapest_first,-0.3
familiar,random,-0.7
familiar,oracle,0.0
familiar,qrtc,-0.05
familiar,qrtc_no_abstention,-0.175
familiar,qrtc_untyped,-0.05
familiar,greedy_gain,-0.525
familiar,end_to_end,-0.47500000000000003
familiar,highest_stage_posterior,-0.175
familiar,cheapest_first,-0.175
familiar,random,-0.575
familiar,oracle,0.0
familiar,qrtc,-0.05
familiar,qrtc_no_abstention,-0.3
familiar,qrtc_untyped,-0.05
familiar,greedy_gain,-0.65
familiar,end_to_end,-0.6000000000000001
familiar,highest_stage_posterior,-0.3
familiar,cheapest_first,-0.3
familiar,random,-0.6000000000000001
familiar,oracle,0.0
familiar,qrtc,-0.05
familiar,qrtc_no_abstention,-0.3
familiar,qrtc_untyped,-0.05
familiar,greedy_gain,-0.65
familiar,end_to_end,-0.6000000000000001
familiar,highest_stage_posterior,-0.3
familiar,cheapest_first,-0.3
familiar,random,-0.35
familiar,oracle,0.0
familiar,qrtc,-0.05
familiar,qrtc_no_abstention,-0.3
familiar,qrtc_untyped,-0.05
familiar,greedy_gain,-0.65
familiar,end_to_end,-0.6000000000000001
familiar,highest_stage_posterior,-0.3
familiar,cheapest_first,-0.3
familiar,random,-0.65
familiar,oracle,0.0
familiar,qrtc,-0.05
familiar,qrtc_no_abstention,-0.3
familiar,qrtc_untyped,-0.05
familiar,greedy_gain,-0.65
familiar,end_to_end,-0.6000000000000001
familiar,highest_stage_posterior,-0.3
familiar,cheapest_first,-0.3
familiar,random,-0.35
familiar,oracle,0.0
familiar,qrtc,-0.05
familiar,qrtc_no_abstention,-0.3
familiar,qrtc_untyped,-0.05
familiar,greedy_gain,-0.65
familiar,end_to_end,-0.6000000000000001
familiar,highest_stage_posterior,-0.3
familiar,cheapest_first,-0.3
familiar,random,-0.35
familiar,oracle,0.0
familiar,qrtc,-0.05
familiar,qrtc_no_abstention,-0.175
familiar,qrtc_untyped,-0.05
familiar,greedy_gain,-0.525
familiar,end_to_end,-0.47500000000000003
familiar,highest_stage_posterior,-0.175
familiar,cheapest_first,-0.175
familiar,random,-0.525
familiar,oracle,0.0
familiar,qrtc,-0.05
familiar,qrtc_no_abstention,-0.175
familiar,qrtc_untyped,-0.05
familiar,greedy_gain,-0.525
familiar,end_to_end,-0.47500000000000003
familiar,highest_stage_posterior,-0.175
familiar,cheapest_first,-0.175
familiar,random,-0.575
familiar,oracle,0.0
familiar,qrtc,-0.05
familiar,qrtc_no_abstention,-0.3
familiar,qrtc_untyped,-0.05
familiar,greedy_gain,-0.65
familiar,end_to_end,-0.6000000000000001
familiar,highest_stage_posterior,-0.3
familiar,cheapest_first,-0.3
familiar,random,-0.3
familiar,oracle,0.0
familiar,qrtc,-0.05
familiar,qrtc_no_abstention,-0.3
familiar,qrtc_untyped,-0.05
familiar,greedy_gain,-0.65
familiar,end_to_end,-0.6000000000000001
familiar,highest_stage_posterior,-0.3
familiar,cheapest_first,-0.3
familiar,random,-0.6000000000000001
familiar,oracle,0.0
familiar,qrtc,-0.05
familiar,qrtc_no_abstention,-0.3
familiar,qrtc_untyped,-0.05
familiar,greedy_gain,-0.65
familiar,end_to_end,-0.6000000000000001
familiar,highest_stage_posterior,-0.3
familiar,cheapest_first,-0.3
familiar,random,-0.3
familiar,oracle,0.0
familiar,qrtc,-0.05
familiar,qrtc_no_abstention,-0.175
familiar,qrtc_untyped,-0.05
familiar,greedy_gain,-0.525
familiar,end_to_end,-0.47500000000000003
familiar,highest_stage_posterior,-0.175
familiar,cheapest_first,-0.175
familiar,random,-0.175
familiar,oracle,0.0
familiar,qrtc,-0.05
familiar,qrtc_no_abstention,-0.3
familiar,qrtc_untyped,-0.05
familiar,greedy_gain,-0.65
familiar,end_to_end,-0.6000000000000001
familiar,highest_stage_posterior,-0.3
familiar,cheapest_first,-0.3
familiar,random,-0.65
familiar,oracle,0.0
familiar,qrtc,-0.05
familiar,qrtc_no_abstention,-0.175
familiar,qrtc_untyped,-0.05
familiar,greedy_gain,-0.525
familiar,end_to_end,-0.47500000000000003
familiar,highest_stage_posterior,-0.175
familiar,cheapest_first,-0.175
familiar,random,-0.47500000000000003
familiar,oracle,0.0
familiar,qrtc,-0.05
familiar,qrtc_no_abstention,-0.3
familiar,qrtc_untyped,-0.05
familiar,greedy_gain,-0.65
familiar,end_to_end,-0.6000000000000001
familiar,highest_stage_posterior,-0.3
familiar,cheapest_first,-0.3
familiar,random,-0.65
familiar,oracle,0.0
familiar,qrtc,-0.05
familiar,qrtc_no_abstention,-0.3
familiar,qrtc_untyped,-0.05
familiar,greedy_gain,-0.65
familiar,end_to_end,-0.6000000000000001
familiar,highest_stage_posterior,-0.3
familiar,cheapest_first,-0.3
familiar,random,-0.7
familiar,oracle,0.0
familiar,qrtc,-0.05
familiar,qrtc_no_abstention,-0.175
familiar,qrtc_untyped,-0.05
familiar,greedy_gain,-0.525
familiar,end_to_end,-0.47500000000000003
familiar,highest_stage_posterior,-0.175
familiar,cheapest_first,-0.175
familiar,random,-0.225
familiar,oracle,0.0
familiar,qrtc,-0.05
familiar,qrtc_no_abstention,-0.3
familiar,qrtc_untyped,-0.05
familiar,greedy_gain,-0.65
familiar,end_to_end,-0.6000000000000001
familiar,highest_stage_posterior,-0.3
familiar,cheapest_first,-0.3
familiar,random,-0.6000000000000001
familiar,oracle,0.0
familiar,qrtc,-0.05
familiar,qrtc_no_abstention,-0.175
familiar,qrtc_untyped,-0.05
familiar,greedy_gain,-0.525
familiar,end_to_end,-0.47500000000000003
familiar,highest_stage_posterior,-0.175
familiar,cheapest_first,-0.175
familiar,random,-0.47500000000000003
familiar,oracle,0.0
familiar,qrtc,-0.05
familiar,qrtc_no_abstention,-0.3
familiar,qrtc_untyped,-0.05
familiar,greedy_gain,-0.65
familiar,end_to_end,-0.6000000000000001
familiar,highest_stage_posterior,-0.3
familiar,cheapest_first,-0.3
familiar,random,-0.35
familiar,oracle,0.0
familiar,qrtc,-0.05
familiar,qrtc_no_abstention,-0.3
familiar,qrtc_untyped,-0.05
familiar,greedy_gain,-0.65
familiar,end_to_end,-0.6000000000000001
familiar,highest_stage_posterior,-0.3
familiar,cheapest_first,-0.3
familiar,random,-0.6000000000000001
familiar,oracle,0.0
familiar,qrtc,-0.05
familiar,qrtc_no_abstention,-0.3
familiar,qrtc_untyped,-0.05
familiar,greedy_gain,-0.65
familiar,end_to_end,-0.6000000000000001
familiar,highest_stage_posterior,-0.3
familiar,cheapest_first,-0.3
familiar,random,-0.35
familiar,oracle,0.0
familiar,qrtc,-0.05
familiar,qrtc_no_abstention,-0.175
familiar,qrtc_untyped,-0.05
familiar,greedy_gain,-0.525
familiar,end_to_end,-0.47500000000000003
familiar,highest_stage_posterior,-0.175
familiar,cheapest_first,-0.175
familiar,random,-0.175
familiar,oracle,0.0
familiar,qrtc,-0.05
familiar,qrtc_no_abstention,-0.3
familiar,qrtc_untyped,-0.05
familiar,greedy_gain,-0.65
familiar,end_to_end,-0.6000000000000001
familiar,highest_stage_posterior,-0.3
familiar,cheapest_first,-0.3
familiar,random,-0.6000000000000001
familiar,oracle,0.0
familiar,qrtc,-0.05
familiar,qrtc_no_abstention,-0.3
familiar,qrtc_untyped,-0.05
familiar,greedy_gain,-0.65
familiar,end_to_end,-0.6000000000000001
familiar,highest_stage_posterior,-0.3
familiar,cheapest_first,-0.3
familiar,random,-0.35
familiar,oracle,0.0
familiar,qrtc,-0.05
familiar,qrtc_no_abstention,-0.3
familiar,qrtc_untyped,-0.05
familiar,greedy_gain,-0.65
familiar,end_to_end,-0.6000000000000001
familiar,highest_stage_posterior,-0.3
familiar,cheapest_first,-0.3
familiar,random,-0.05
familiar,oracle,0.0
familiar,qrtc,-0.05
familiar,qrtc_no_abstention,-0.175
familiar,qrtc_untyped,-0.05
familiar,greedy_gain,-0.525
familiar,end_to_end,-0.47500000000000003
familiar,highest_stage_posterior,-0.175
familiar,cheapest_first,-0.175
familiar,random,-0.525
familiar,oracle,0.0
familiar,qrtc,-0.05
familiar,qrtc_no_abstention,-0.175
familiar,qrtc_untyped,-0.05
familiar,greedy_gain,-0.525
familiar,end_to_end,-0.47500000000000003
familiar,highest_stage_posterior,-0.175
familiar,cheapest_first,-0.175
familiar,random,-0.225
familiar,oracle,0.0
familiar,qrtc,-0.05
familiar,qrtc_no_abstention,-0.3
familiar,qrtc_untyped,-0.05
familiar,greedy_gain,-0.65
familiar,end_to_end,-0.6000000000000001
familiar,highest_stage_posterior,-0.3
familiar,cheapest_first,-0.3
familiar,random,-0.65
familiar,oracle,0.0
familiar,qrtc,-0.05
familiar,qrtc_no_abstention,-0.3
familiar,qrtc_untyped,-0.05
familiar,greedy_gain,-0.65
familiar,end_to_end,-0.6000000000000001
familiar,highest_stage_posterior,-0.3
familiar,cheapest_first,-0.3
familiar,random,-0.3
familiar,oracle,0.0
familiar,qrtc,-0.05
familiar,qrtc_no_abstention,-0.3
familiar,qrtc_untyped,-0.05
familiar,greedy_gain,-0.65
familiar,end_to_end,-0.6000000000000001
familiar,highest_stage_posterior,-0.3
familiar,cheapest_first,-0.3
familiar,random,-0.05
familiar,oracle,0.0
familiar,qrtc,-0.05
familiar,qrtc_no_abstention,-0.175
familiar,qrtc_untyped,-0.05
familiar,greedy_gain,-0.525
familiar,end_to_end,-0.47500000000000003
familiar,highest_stage_posterior,-0.175
familiar,cheapest_first,-0.175
familiar,random,-0.05
familiar,oracle,0.0
familiar,qrtc,-0.05
familiar,qrtc_no_abstention,-0.175
familiar,qrtc_untyped,-0.05
familiar,greedy_gain,-0.525
familiar,end_to_end,-0.47500000000000003
familiar,highest_stage_posterior,-0.175
familiar,cheapest_first,-0.175
familiar,random,-0.175
familiar,oracle,0.0
familiar,qrtc,-0.05
familiar,qrtc_no_abstention,-0.175
familiar,qrtc_untyped,-0.05
familiar,greedy_gain,-0.525
familiar,end_to_end,-0.47500000000000003
familiar,highest_stage_posterior,-0.175
familiar,cheapest_first,-0.175
familiar,random,-0.225
familiar,oracle,0.0
familiar,qrtc,-0.05
familiar,qrtc_no_abstention,-0.175
familiar,qrtc_untyped,-0.05
familiar,greedy_gain,-0.525
familiar,end_to_end,-0.47500000000000003
familiar,highest_stage_posterior,-0.175
familiar,cheapest_first,-0.175
familiar,random,-0.525
familiar,oracle,0.0
familiar,qrtc,-0.05
familiar,qrtc_no_abstention,-0.3
familiar,qrtc_untyped,-0.05
familiar,greedy_gain,-0.65
familiar,end_to_end,-0.6000000000000001
familiar,highest_stage_posterior,-0.3
familiar,cheapest_first,-0.3
familiar,random,-0.05
familiar,oracle,0.0
familiar,qrtc,-0.05
familiar,qrtc_no_abstention,-0.3
familiar,qrtc_untyped,-0.05
familiar,greedy_gain,-0.65
familiar,end_to_end,-0.6000000000000001
familiar,highest_stage_posterior,-0.3
familiar,cheapest_first,-0.3
familiar,random,-0.35
familiar,oracle,0.0
familiar,qrtc,-0.05
familiar,qrtc_no_abstention,-0.175
familiar,qrtc_untyped,-0.05
familiar,greedy_gain,-0.525
familiar,end_to_end,-0.47500000000000003
familiar,highest_stage_posterior,-0.175
familiar,cheapest_first,-0.175
familiar,random,-0.525
familiar,oracle,0.0
familiar,qrtc,-0.05
familiar,qrtc_no_abstention,-0.3
familiar,qrtc_untyped,-0.05
familiar,greedy_gain,-0.65
familiar,end_to_end,-0.6000000000000001
familiar,highest_stage_posterior,-0.3
familiar,cheapest_first,-0.3
familiar,random,-0.7
familiar,oracle,0.0
familiar,qrtc,-0.05
familiar,qrtc_no_abstention,-0.3
familiar,qrtc_untyped,-0.05
familiar,greedy_gain,-0.65
familiar,end_to_end,-0.6000000000000001
familiar,highest_stage_posterior,-0.3
familiar,cheapest_first,-0.3
familiar,random,-0.35
familiar,oracle,0.0
familiar,qrtc,-0.05
familiar,qrtc_no_abstention,-0.3
familiar,qrtc_untyped,-0.05
familiar,greedy_gain,-0.65
familiar,end_to_end,-0.6000000000000001
familiar,highest_stage_posterior,-0.3
familiar,cheapest_first,-0.3
familiar,random,-0.3
familiar,oracle,0.0
familiar,qrtc,-0.05
familiar,qrtc_no_abstention,-0.175
familiar,qrtc_untyped,-0.05
familiar,greedy_gain,-0.525
familiar,end_to_end,-0.47500000000000003
familiar,highest_stage_posterior,-0.175
familiar,cheapest_first,-0.175
familiar,random,-0.575
familiar,oracle,0.0
familiar,qrtc,-0.05
familiar,qrtc_no_abstention,-0.3
familiar,qrtc_untyped,-0.05
familiar,greedy_gain,-0.65
familiar,end_to_end,-0.6000000000000001
familiar,highest_stage_posterior,-0.3
familiar,cheapest_first,-0.3
familiar,random,-0.65
familiar,oracle,0.0
familiar,qrtc,-0.05
familiar,qrtc_no_abstention,-0.3
familiar,qrtc_untyped,-0.05
familiar,greedy_gain,-0.65
familiar,end_to_end,-0.6000000000000001
familiar,highest_stage_posterior,-0.3
familiar,cheapest_first,-0.3
familiar,random,-0.3
familiar,oracle,0.0
familiar,qrtc,-0.05
familiar,qrtc_no_abstention,-0.3
familiar,qrtc_untyped,-0.05
familiar,greedy_gain,-0.65
familiar,end_to_end,-0.6000000000000001
familiar,highest_stage_posterior,-0.3
familiar,cheapest_first,-0.3
familiar,random,-0.3
familiar,oracle,0.0
familiar,qrtc,-0.05
familiar,qrtc_no_abstention,-0.175
familiar,qrtc_untyped,-0.05
familiar,greedy_gain,-0.525
familiar,end_to_end,-0.47500000000000003
familiar,highest_stage_posterior,-0.175
familiar,cheapest_first,-0.175
familiar,random,-0.525
familiar,oracle,0.0
familiar,qrtc,-0.05
familiar,qrtc_no_abstention,-0.3
familiar,qrtc_untyped,-0.05
familiar,greedy_gain,-0.65
familiar,end_to_end,-0.6000000000000001
familiar,highest_stage_posterior,-0.3
familiar,cheapest_first,-0.3
familiar,random,-0.65
familiar,oracle,0.0
familiar,qrtc,-0.05
familiar,qrtc_no_abstention,-0.175
familiar,qrtc_untyped,-0.05
familiar,greedy_gain,-0.525
familiar,end_to_end,-0.47500000000000003
familiar,highest_stage_posterior,-0.175
familiar,cheapest_first,-0.175
familiar,random,-0.525
familiar,oracle,0.0
familiar,qrtc,-0.05
familiar,qrtc_no_abstention,-0.3
familiar,qrtc_untyped,-0.05
familiar,greedy_gain,-0.65
familiar,end_to_end,-0.6000000000000001
familiar,highest_stage_posterior,-0.3
familiar,cheapest_first,-0.3
familiar,random,-0.6000000000000001
familiar,oracle,0.0
familiar,qrtc,-0.05
familiar,qrtc_no_abstention,-0.175
familiar,qrtc_untyped,-0.05
familiar,greedy_gain,-0.525
familiar,end_to_end,-0.47500000000000003
familiar,highest_stage_posterior,-0.175
familiar,cheapest_first,-0.175
familiar,random,-0.525
familiar,oracle,0.0
familiar,qrtc,-0.05
familiar,qrtc_no_abstention,-0.3
familiar,qrtc_untyped,-0.05
familiar,greedy_gain,-0.65
familiar,end_to_end,-0.6000000000000001
familiar,highest_stage_posterior,-0.3
familiar,cheapest_first,-0.3
familiar,random,-0.65
familiar,oracle,0.0
familiar,qrtc,-0.05
familiar,qrtc_no_abstention,-0.3
familiar,qrtc_untyped,-0.05
familiar,greedy_gain,-0.65
familiar,end_to_end,-0.6000000000000001
familiar,highest_stage_posterior,-0.3
familiar,cheapest_first,-0.3
familiar,random,-0.35
familiar,oracle,0.0
familiar,qrtc,-0.05
familiar,qrtc_no_abstention,-0.3
familiar,qrtc_untyped,-0.05
familiar,greedy_gain,-0.65
familiar,end_to_end,-0.6000000000000001
familiar,highest_stage_posterior,-0.3
familiar,cheapest_first,-0.3
familiar,random,-0.6000000000000001
familiar,oracle,0.0
familiar,qrtc,-0.05
familiar,qrtc_no_abstention,-0.3
familiar,qrtc_untyped,-0.05
familiar,greedy_gain,-0.65
familiar,end_to_end,-0.6000000000000001
familiar,highest_stage_posterior,-0.3
familiar,cheapest_first,-0.3
familiar,random,-0.3
familiar,oracle,0.0
familiar,qrtc,-0.05
familiar,qrtc_no_abstention,-0.3
familiar,qrtc_untyped,-0.05
familiar,greedy_gain,-0.65
familiar,end_to_end,-0.6000000000000001
familiar,highest_stage_posterior,-0.3
familiar,cheapest_first,-0.3
familiar,random,-0.65
familiar,oracle,0.0
familiar,qrtc,-0.05
familiar,qrtc_no_abstention,-0.3
familiar,qrtc_untyped,-0.05
familiar,greedy_gain,-0.65
familiar,end_to_end,-0.6000000000000001
familiar,highest_stage_posterior,-0.3
familiar,cheapest_first,-0.3
familiar,random,-0.65
familiar,oracle,0.0
